sku,opc,queue_id,state_when_reported
226866543752,,,Awaiting OnBuy go-live (created earlier - listing not yet up
755694331342,,,Awaiting OnBuy go-live (created earlier - listing not yet up
186374015304,,,Awaiting OnBuy go-live (created earlier - listing not yet up
981811073134,,,Awaiting OnBuy go-live (created earlier - listing not yet up
691893757593,,,Awaiting OnBuy go-live (created earlier - listing not yet up
161746300387,,,Awaiting OnBuy go-live (created earlier - listing not yet up
700279936931,,,Awaiting OnBuy go-live (created earlier - listing not yet up
339246526150,,,Awaiting OnBuy go-live (created earlier - listing not yet up
903490958502,,,Awaiting OnBuy go-live (created earlier - listing not yet up
498304835310,,,Awaiting OnBuy go-live (created earlier - listing not yet up
174565394918,,,Awaiting OnBuy go-live (created earlier - listing not yet up
127604098896,,,Awaiting OnBuy go-live (created earlier - listing not yet up
237377825732,,,Awaiting OnBuy go-live (created earlier - listing not yet up
671502420483,,,Awaiting OnBuy go-live (created earlier - listing not yet up
761479840657,,,Awaiting OnBuy go-live (created earlier - listing not yet up
761027882399,,,Synced
397113069681,,,Awaiting OnBuy go-live (created earlier - listing not yet up
983898089916,,,Awaiting OnBuy go-live (created earlier - listing not yet up
161782184910,,,Awaiting OnBuy go-live (created earlier - listing not yet up
790295859673,,,Awaiting OnBuy go-live (created earlier - listing not yet up
681798933383,,,Awaiting OnBuy go-live (created earlier - listing not yet up
326562868125,,,Awaiting OnBuy go-live (created earlier - listing not yet up
809860074769,,,Awaiting OnBuy go-live (created earlier - listing not yet up
601632202796,,,Awaiting OnBuy go-live (created earlier - listing not yet up
187185313337,,,Awaiting OnBuy go-live (created earlier - listing not yet up
674136667224,,,Awaiting OnBuy go-live (created earlier - listing not yet up
726970782103,,,Awaiting OnBuy go-live (created earlier - listing not yet up
291793681259,,,Awaiting OnBuy go-live (created earlier - listing not yet up
755176050594,,,Awaiting OnBuy go-live (created earlier - listing not yet up
805015954337,,,Awaiting OnBuy go-live (created earlier - listing not yet up
991917255839,,,Awaiting OnBuy go-live (created earlier - listing not yet up
908305879355,,,Awaiting OnBuy go-live (created earlier - listing not yet up
615973366420,,,Awaiting OnBuy go-live (created earlier - listing not yet up
714310277396,,,Awaiting OnBuy go-live (created earlier - listing not yet up
114489988824,,,Awaiting OnBuy go-live (created earlier - listing not yet up
923132434270,,,Awaiting OnBuy go-live (created earlier - listing not yet up
415154137951,,,Awaiting OnBuy go-live (created earlier - listing not yet up
405773447456,,,Awaiting OnBuy go-live (created earlier - listing not yet up
385027753949,,,Awaiting OnBuy go-live (created earlier - listing not yet up
292379018919,,,Awaiting OnBuy go-live (created earlier - listing not yet up
279614110140,,,Awaiting OnBuy go-live (created earlier - listing not yet up
437955777532,,,Awaiting OnBuy go-live (created earlier - listing not yet up
845165874680,,,Awaiting OnBuy go-live (created earlier - listing not yet up
746534765236,,,Awaiting OnBuy go-live (created earlier - listing not yet up
247585777105,,,Awaiting OnBuy go-live (created earlier - listing not yet up
335522692069,,,Awaiting OnBuy go-live (created earlier - listing not yet up
607358198214,,,Awaiting OnBuy go-live (created earlier - listing not yet up
662180254958,,,Awaiting OnBuy go-live (created earlier - listing not yet up
329468883339,,,Awaiting OnBuy go-live (created earlier - listing not yet up
397437064300,,,Awaiting OnBuy go-live (created earlier - listing not yet up
630544729961,,,Awaiting OnBuy go-live (created earlier - listing not yet up
291592103808,,,Awaiting OnBuy go-live (created earlier - listing not yet up
119506443423,,,Awaiting OnBuy go-live (created earlier - listing not yet up
317156202234,,,Awaiting OnBuy go-live (created earlier - listing not yet up
152778141475,,,Awaiting OnBuy go-live (created earlier - listing not yet up
369075635297,,,Awaiting OnBuy go-live (created earlier - listing not yet up
859940480768,,,Awaiting OnBuy go-live (created earlier - listing not yet up
146389090437,,,Awaiting OnBuy go-live (created earlier - listing not yet up
140130836787,,,Awaiting OnBuy go-live (created earlier - listing not yet up
863115871442,,,Awaiting OnBuy go-live (created earlier - listing not yet up
258709782677,,,Awaiting OnBuy go-live (created earlier - listing not yet up
425046195570,,,Synced
970921886789,,,Awaiting OnBuy go-live (created earlier - listing not yet up
785730417143,,,Awaiting OnBuy go-live (created earlier - listing not yet up
613992898892,,,Awaiting OnBuy go-live (created earlier - listing not yet up
916195465206,,,Awaiting OnBuy go-live (created earlier - listing not yet up
965837829029,,,Awaiting OnBuy go-live (created earlier - listing not yet up
198114304531,,,Awaiting OnBuy go-live (created earlier - listing not yet up
972142744091,,,Awaiting OnBuy go-live (created earlier - listing not yet up
684874452006,,,Awaiting OnBuy go-live (created earlier - listing not yet up
104598295333,,,Awaiting OnBuy go-live (created earlier - listing not yet up
105563853480,,,Awaiting OnBuy go-live (created earlier - listing not yet up
775113091145,,,Awaiting OnBuy go-live (created earlier - listing not yet up
659589576019,,,Awaiting OnBuy go-live (created earlier - listing not yet up
797287059219,,,Awaiting OnBuy go-live (created earlier - listing not yet up
848991710627,,,Awaiting OnBuy go-live (created earlier - listing not yet up
665786528805,,,Awaiting OnBuy go-live (created earlier - listing not yet up
274926498023,,,Awaiting OnBuy go-live (created earlier - listing not yet up
247803477787,,,Awaiting OnBuy go-live (created earlier - listing not yet up
378811653075,,,Awaiting OnBuy go-live (created earlier - listing not yet up
908993964104,,,Awaiting OnBuy go-live (created earlier - listing not yet up
227736693072,,,Awaiting OnBuy go-live (created earlier - listing not yet up
384477482881,,,Awaiting OnBuy go-live (created earlier - listing not yet up
117363106499,,,Awaiting OnBuy go-live (created earlier - listing not yet up
734429322404,,,Awaiting OnBuy go-live (created earlier - listing not yet up
617557860287,,,Awaiting OnBuy go-live (created earlier - listing not yet up
792122029259,,,Awaiting OnBuy go-live (created earlier - listing not yet up
632213388004,,,Awaiting OnBuy go-live (created earlier - listing not yet up
325471747347,,,Awaiting OnBuy go-live (created earlier - listing not yet up
963000417462,,,Awaiting OnBuy go-live (created earlier - listing not yet up
887895206522,,,Awaiting OnBuy go-live (created earlier - listing not yet up
168532097773,,,Awaiting OnBuy go-live (created earlier - listing not yet up
329522656381,,,Awaiting OnBuy go-live (created earlier - listing not yet up
191373216942,,,Awaiting OnBuy go-live (created earlier - listing not yet up
391763845015,,,Awaiting OnBuy go-live (created earlier - listing not yet up
714991778472,,,Awaiting OnBuy go-live (created earlier - listing not yet up
129528901269,,,Awaiting OnBuy go-live (created earlier - listing not yet up
870407066356,,,Awaiting OnBuy go-live (created earlier - listing not yet up
995791082123,,,Awaiting OnBuy go-live (created earlier - listing not yet up
854934189337,,,Synced
888871663292,,,Awaiting OnBuy go-live (created earlier - listing not yet up
126544299066,,,Awaiting OnBuy go-live (created earlier - listing not yet up
137302001036,,,Awaiting OnBuy go-live (created earlier - listing not yet up
156306684526,,,Awaiting OnBuy go-live (created earlier - listing not yet up
351980429498,,,Awaiting OnBuy go-live (created earlier - listing not yet up
836462135727,,,Awaiting OnBuy go-live (created earlier - listing not yet up
607330880694,,,Awaiting OnBuy go-live (created earlier - listing not yet up
865823453057,,,Awaiting OnBuy go-live (created earlier - listing not yet up
212437097069,,,Awaiting OnBuy go-live (created earlier - listing not yet up
984587485019,,,Awaiting OnBuy go-live (created earlier - listing not yet up
182868578751,,,Awaiting OnBuy go-live (created earlier - listing not yet up
652219817995,,,Awaiting OnBuy go-live (created earlier - listing not yet up
997258774886,,,Awaiting OnBuy go-live (created earlier - listing not yet up
147846030461,,,Awaiting OnBuy go-live (created earlier - listing not yet up
775643207764,,,Awaiting OnBuy go-live (created earlier - listing not yet up
913259513989,,,Awaiting OnBuy go-live (created earlier - listing not yet up
923008081430,,,Awaiting OnBuy go-live (created earlier - listing not yet up
347937265295,,,Awaiting OnBuy go-live (created earlier - listing not yet up
125180412358,PXM5VQV,,Awaiting OnBuy go-live (created earlier - listing not yet up
789419565767,,,Awaiting OnBuy go-live (created earlier - listing not yet up
667017675180,PXM5W76,,Synced
795178844470,,,Awaiting OnBuy go-live (created earlier - listing not yet up
225369099421,PXM5VV2,,Synced
662528201521,PXM5W6V,,Awaiting OnBuy go-live (created earlier - listing not yet up
442384249147,,,Awaiting OnBuy go-live (created earlier - listing not yet up
250799453239,,,Awaiting OnBuy go-live (created earlier - listing not yet up
867860308543,,,Awaiting OnBuy go-live (created earlier - listing not yet up
228191721621,,,Awaiting OnBuy go-live (created earlier - listing not yet up
814164936699,,,Awaiting OnBuy go-live (created earlier - listing not yet up
950617210180,,,Awaiting OnBuy go-live (created earlier - listing not yet up
172562007466,,,Awaiting OnBuy go-live (created earlier - listing not yet up
216426067880,,,Awaiting OnBuy go-live (created earlier - listing not yet up
454677503133,,,Awaiting OnBuy go-live (created earlier - listing not yet up
431199257843,,,Synced
986759583936,,,Synced
662793040795,,,Awaiting OnBuy go-live (created earlier - listing not yet up
120436577546,,,Awaiting OnBuy go-live (created earlier - listing not yet up
811671491352,,,Awaiting OnBuy go-live (created earlier - listing not yet up
126809819145,,,Awaiting OnBuy go-live (created earlier - listing not yet up
228878614345,,,Awaiting OnBuy go-live (created earlier - listing not yet up
817325436380,,,Awaiting OnBuy go-live (created earlier - listing not yet up
229526482149,,,Awaiting OnBuy go-live (created earlier - listing not yet up
297674131073,,,Awaiting OnBuy go-live (created earlier - listing not yet up
328966813183,,,Awaiting OnBuy go-live (created earlier - listing not yet up
837542808739,,,Awaiting OnBuy go-live (created earlier - listing not yet up
440461413436,,,Awaiting OnBuy go-live (created earlier - listing not yet up
724628635177,,,Awaiting OnBuy go-live (created earlier - listing not yet up
230083783341,,,Awaiting OnBuy go-live (created earlier - listing not yet up
190403681095,,,Awaiting OnBuy go-live (created earlier - listing not yet up
988137485764,,,Synced
948631528206,,,Awaiting OnBuy go-live (created earlier - listing not yet up
711284842674,,,Awaiting OnBuy go-live (created earlier - listing not yet up
685072447160,,,Awaiting OnBuy go-live (created earlier - listing not yet up
713467338431,,,Awaiting OnBuy go-live (created earlier - listing not yet up
614787901322,,,Awaiting OnBuy go-live (created earlier - listing not yet up
492442816736,,,Awaiting OnBuy go-live (created earlier - listing not yet up
749468776507,,,Awaiting OnBuy go-live (created earlier - listing not yet up
419070419511,,,Synced
247999313425,,,Awaiting OnBuy go-live (created earlier - listing not yet up
924470645885,,,Awaiting OnBuy go-live (created earlier - listing not yet up
673093455202,,,Awaiting OnBuy go-live (created earlier - listing not yet up
762623451804,,,Synced
136345271635,,,Awaiting OnBuy go-live (created earlier - listing not yet up
708320617129,,,Awaiting OnBuy go-live (created earlier - listing not yet up
230242415564,,,Awaiting OnBuy go-live (created earlier - listing not yet up
918992926805,,,Awaiting OnBuy go-live (created earlier - listing not yet up
631019595036,,,Awaiting OnBuy go-live (created earlier - listing not yet up
673986503645,,,Awaiting OnBuy go-live (created earlier - listing not yet up
358541387334,,,Awaiting OnBuy go-live (created earlier - listing not yet up
231999808708,,,Awaiting OnBuy go-live (created earlier - listing not yet up
435648996925,,,Awaiting OnBuy go-live (created earlier - listing not yet up
245204526301,,,Awaiting OnBuy go-live (created earlier - listing not yet up
102292523530,,,Awaiting OnBuy go-live (created earlier - listing not yet up
647429768755,,,Awaiting OnBuy go-live (created earlier - listing not yet up
739364511128,,,Awaiting OnBuy go-live (created earlier - listing not yet up
744191755225,,,Awaiting OnBuy go-live (created earlier - listing not yet up
942058166430,,,Awaiting OnBuy go-live (created earlier - listing not yet up
991484687170,,,Awaiting OnBuy go-live (created earlier - listing not yet up
232949827794,,,Awaiting OnBuy go-live (created earlier - listing not yet up
309127233705,,,Synced
171149262311,,,Awaiting OnBuy go-live (created earlier - listing not yet up
332451345585,,,Awaiting OnBuy go-live (created earlier - listing not yet up
272675804324,,,Awaiting OnBuy go-live (created earlier - listing not yet up
861952598034,,,Awaiting OnBuy go-live (created earlier - listing not yet up
301390629827,,,Awaiting OnBuy go-live (created earlier - listing not yet up
759571547833,,,Awaiting OnBuy go-live (created earlier - listing not yet up
648591427921,,,Awaiting OnBuy go-live (created earlier - listing not yet up
783605759817,,,Awaiting OnBuy go-live (created earlier - listing not yet up
106175642042,,,Synced
619613265975,,,Awaiting OnBuy go-live (created earlier - listing not yet up
647043267252,,,Awaiting OnBuy go-live (created earlier - listing not yet up
255957385117,,,Awaiting OnBuy go-live (created earlier - listing not yet up
233249164152,,,Awaiting OnBuy go-live (created earlier - listing not yet up
881675815843,,,Awaiting OnBuy go-live (created earlier - listing not yet up
190746930553,,,Awaiting OnBuy go-live (created earlier - listing not yet up
875079610982,,,Awaiting OnBuy go-live (created earlier - listing not yet up
671473295578,,,Awaiting OnBuy go-live (created earlier - listing not yet up
272376630024,,,Awaiting OnBuy go-live (created earlier - listing not yet up
904149102802,,,Awaiting OnBuy go-live (created earlier - listing not yet up
968720221986,,,Awaiting OnBuy go-live (created earlier - listing not yet up
377660650877,,,Awaiting OnBuy go-live (created earlier - listing not yet up
473531693872,,,Synced
233675929608,,,Awaiting OnBuy go-live (created earlier - listing not yet up
293343574240,,,Awaiting OnBuy go-live (created earlier - listing not yet up
276530435524,,,Awaiting OnBuy go-live (created earlier - listing not yet up
410913801005,,,Awaiting OnBuy go-live (created earlier - listing not yet up
965603870965,,,Awaiting OnBuy go-live (created earlier - listing not yet up
357422912887,,,Awaiting OnBuy go-live (created earlier - listing not yet up
240829669945,,,Awaiting OnBuy go-live (created earlier - listing not yet up
175878951614,,,Awaiting OnBuy go-live (created earlier - listing not yet up
202212161801,,,Awaiting OnBuy go-live (created earlier - listing not yet up
331543544387,,,Awaiting OnBuy go-live (created earlier - listing not yet up
259673883797,,,Synced
491983930369,,,Awaiting OnBuy go-live (created earlier - listing not yet up
634096550646,,,Awaiting OnBuy go-live (created earlier - listing not yet up
916437219123,,,Awaiting OnBuy go-live (created earlier - listing not yet up
680319589542,,,Awaiting OnBuy go-live (created earlier - listing not yet up
829787418163,,,Awaiting OnBuy go-live (created earlier - listing not yet up
690269590307,,,Awaiting OnBuy go-live (created earlier - listing not yet up
355312223273,,,Awaiting OnBuy go-live (created earlier - listing not yet up
855039293196,,,Awaiting OnBuy go-live (created earlier - listing not yet up
817166208450,,,Awaiting OnBuy go-live (created earlier - listing not yet up
187564700888,,,Awaiting OnBuy go-live (created earlier - listing not yet up
936250342792,,,Awaiting OnBuy go-live (created earlier - listing not yet up
232672087250,,,Awaiting OnBuy go-live (created earlier - listing not yet up
705385457332,,,Awaiting OnBuy go-live (created earlier - listing not yet up
213343753360,,,Awaiting OnBuy go-live (created earlier - listing not yet up
536644034359,,,Awaiting OnBuy go-live (created earlier - listing not yet up
862467609482,,,Awaiting OnBuy go-live (created earlier - listing not yet up
992765298498,,,Awaiting OnBuy go-live (created earlier - listing not yet up
988631236794,,,Awaiting OnBuy go-live (created earlier - listing not yet up
916017176891,,,Awaiting OnBuy go-live (created earlier - listing not yet up
247833094275,,,Awaiting OnBuy go-live (created earlier - listing not yet up
944458523097,,,Awaiting OnBuy go-live (created earlier - listing not yet up
916532606354,,,Awaiting OnBuy go-live (created earlier - listing not yet up
112862433435,,,Awaiting OnBuy go-live (created earlier - listing not yet up
476971656599,,,Awaiting OnBuy go-live (created earlier - listing not yet up
189320074493,PXM5X9X,,Awaiting OnBuy go-live (created earlier - listing not yet up
300557701314,,,Awaiting OnBuy go-live (created earlier - listing not yet up
119580742559,,,Awaiting OnBuy go-live (created earlier - listing not yet up
366310294721,,,Awaiting OnBuy go-live (created earlier - listing not yet up
422928750209,,,Awaiting OnBuy go-live (created earlier - listing not yet up
282725962911,,,Awaiting OnBuy go-live (created earlier - listing not yet up
313795517678,,,Awaiting OnBuy go-live (created earlier - listing not yet up
683987287390,,,Awaiting OnBuy go-live (created earlier - listing not yet up
795521434655,,,Awaiting OnBuy go-live (created earlier - listing not yet up
705866080417,,,Awaiting OnBuy go-live (created earlier - listing not yet up
930336198945,,,Awaiting OnBuy go-live (created earlier - listing not yet up
443790180673,,,Awaiting OnBuy go-live (created earlier - listing not yet up
456996384134,,,Awaiting OnBuy go-live (created earlier - listing not yet up
804109178994,,,Awaiting OnBuy go-live (created earlier - listing not yet up
125803044119,,,Awaiting OnBuy go-live (created earlier - listing not yet up
890641066844,,,Awaiting OnBuy go-live (created earlier - listing not yet up
790755422126,,,Awaiting OnBuy go-live (created earlier - listing not yet up
672560267270,,,Awaiting OnBuy go-live (created earlier - listing not yet up
237678832125,,,Awaiting OnBuy go-live (created earlier - listing not yet up
471906975226,PXM5XZN,,Awaiting OnBuy go-live (created earlier - listing not yet up
769926704521,,,Awaiting OnBuy go-live (created earlier - listing not yet up
775879457346,,,Awaiting OnBuy go-live (created earlier - listing not yet up
618106448093,,,Awaiting OnBuy go-live (created earlier - listing not yet up
220486267340,,,Awaiting OnBuy go-live (created earlier - listing not yet up
220674811263,,,Awaiting OnBuy go-live (created earlier - listing not yet up
221189252718,,,Awaiting OnBuy go-live (created earlier - listing not yet up
237412589926,PY5J2T8,6a92efc936d13ada140a34f6,Awaiting OnBuy go-live (created earlier - listing not yet up
